subject	activity	variable	Mean
12	LAYING	fBodyBodyAccJerkMag-mean	-0.564239194378438
12	LAYING	fBodyBodyGyroMag-mean	-0.717311676745625
12	LAYING	fBodyBodyGyroJerkMag-mean	-0.78990285099375
12	LAYING	tBodyAcc-std-X	-0.583962207065
12	LAYING	tBodyAcc-std-Y	-0.522040023435
12	LAYING	tBodyAcc-std-Z	-0.699293531365625
12	LAYING	tGravityAcc-std-X	-0.96738343446875
12	LAYING	tGravityAcc-std-Y	-0.9605729084375
12	LAYING	tGravityAcc-std-Z	-0.9468085636875
12	LAYING	tBodyAccJerk-std-X	-0.582418267596875
12	LAYING	tBodyAccJerk-std-Y	-0.571359817082031
12	LAYING	tBodyAccJerk-std-Z	-0.79262193625
12	LAYING	tBodyGyro-std-X	-0.727881704983125
12	LAYING	tBodyGyro-std-Y	-0.73506282621875
12	LAYING	tBodyGyro-std-Z	-0.671057678528125
12	LAYING	tBodyGyroJerk-std-X	-0.709726149496875
12	LAYING	tBodyGyroJerk-std-Y	-0.8112325993125
12	LAYING	tBodyGyroJerk-std-Z	-0.749351860259375
12	LAYING	tBodyAccMag-std	-0.5743864944925
12	LAYING	tGravityAccMag-std	-0.5743864944925
12	LAYING	tBodyAccJerkMag-std	-0.566365683597188
12	LAYING	tBodyGyroMag-std	-0.68485805678325
12	LAYING	tBodyGyroJerkMag-std	-0.7863865328125
12	LAYING	fBodyAcc-std-X	-0.586922577889687
12	LAYING	fBodyAcc-std-Y	-0.553076639139062
12	LAYING	fBodyAcc-std-Z	-0.709983235125
12	LAYING	fBodyAccJerk-std-X	-0.602960063359688
12	LAYING	fBodyAccJerk-std-Y	-0.579168053712969
12	LAYING	fBodyAccJerk-std-Z	-0.80858300040625
12	LAYING	fBodyGyro-std-X	-0.750393858303125
12	LAYING	fBodyGyro-std-Y	-0.7334567315
12	LAYING	fBodyGyro-std-Z	-0.70823315425
12	LAYING	fBodyAccMag-std	-0.65053328158
12	LAYING	fBodyBodyAccJerkMag-std	-0.571614888155312
12	LAYING	fBodyBodyGyroMag-std	-0.719438065809375
12	LAYING	fBodyBodyGyroJerkMag-std	-0.7973614576875
13	LAYING	tBodyAcc-mean-X	0.275895876198777
13	LAYING	tBodyAcc-mean-Y	-0.0176504796070948
13	LAYING	tBodyAcc-mean-Z	-0.109135285550765
13	LAYING	tGravityAcc-mean-X	0.709996516908257
13	LAYING	tGravityAcc-mean-Y	-0.0420858101162079
13	LAYING	tGravityAcc-mean-Z	0.0443010536786239
13	LAYING	tBodyAccJerk-mean-X	0.0794393034550306
13	LAYING	tBodyAccJerk-mean-Y	0.00387961953328135
13	LAYING	tBodyAccJerk-mean-Z	-0.0123485923641621
13	LAYING	tBodyGyro-mean-X	-0.0562470618980061
13	LAYING	tBodyGyro-mean-Y	-0.0616613787494801
13	LAYING	tBodyGyro-mean-Z	0.098866059686422
13	LAYING	tBodyGyroJerk-mean-X	-0.0881182379434251
13	LAYING	tBodyGyroJerk-mean-Y	-0.0440836605146789
13	LAYING	tBodyGyroJerk-mean-Z	-0.0582718748712538
13	LAYING	tBodyAccMag-mean	-0.539871637249541
13	LAYING	tGravityAccMag-mean	-0.539871637249541
13	LAYING	tBodyAccJerkMag-mean	-0.625466938809174
13	LAYING	tBodyGyroMag-mean	-0.581215403184709
13	LAYING	tBodyGyroJerkMag-mean	-0.712745036012232
13	LAYING	fBodyAcc-mean-X	-0.638817912651682
13	LAYING	fBodyAcc-mean-Y	-0.493467193137125
13	LAYING	fBodyAcc-mean-Z	-0.629736258731804
13	LAYING	fBodyAccJerk-mean-X	-0.66008217407156
13	LAYING	fBodyAccJerk-mean-Y	-0.603340489937615
13	LAYING	fBodyAccJerk-mean-Z	-0.710831730361468
13	LAYING	fBodyGyro-mean-X	-0.65864242140581
13	LAYING	fBodyGyro-mean-Y	-0.647152817899388
13	LAYING	fBodyGyro-mean-Z	-0.620471226529052
13	LAYING	fBodyAccMag-mean	-0.589928108599083
13	LAYING	fBodyBodyAccJerkMag-mean	-0.607295296423853
13	LAYING	fBodyBodyGyroMag-mean	-0.652225306544343
13	LAYING	fBodyBodyGyroJerkMag-mean	-0.712054366504281
13	LAYING	tBodyAcc-std-X	-0.624844460199083
13	LAYING	tBodyAcc-std-Y	-0.448816097853364
13	LAYING	tBodyAcc-std-Z	-0.587230562129052
13	LAYING	tGravityAcc-std-X	-0.967268063455658
13	LAYING	tGravityAcc-std-Y	-0.953540716850153
13	LAYING	tGravityAcc-std-Z	-0.938727880275229
13	LAYING	tBodyAccJerk-std-X	-0.638889532599083
13	LAYING	tBodyAccJerk-std-Y	-0.569700547488012
13	LAYING	tBodyAccJerk-std-Z	-0.728452966311927
13	LAYING	tBodyGyro-std-X	-0.715109859672783
13	LAYING	tBodyGyro-std-Y	-0.645728612088685
13	LAYING	tBodyGyro-std-Z	-0.643337285033639
13	LAYING	tBodyGyroJerk-std-X	-0.715772980189602
13	LAYING	tBodyGyroJerk-std-Y	-0.718988591831804
13	LAYING	tBodyGyroJerk-std-Z	-0.712716428498471
13	LAYING	tBodyAccMag-std	-0.597230982062691
13	LAYING	tGravityAccMag-std	-0.597230982062691
13	LAYING	tBodyAccJerkMag-std	-0.610248540269939
13	LAYING	tBodyGyroMag-std	-0.636364939544342
13	LAYING	tBodyGyroJerkMag-std	-0.712056186747706
13	LAYING	fBodyAcc-std-X	-0.620602036452599
13	LAYING	fBodyAcc-std-Y	-0.462584458627829
13	LAYING	fBodyAcc-std-Z	-0.599036895271407
13	LAYING	fBodyAccJerk-std-X	-0.649606227431844
13	LAYING	fBodyAccJerk-std-Y	-0.562129866937645
13	LAYING	fBodyAccJerk-std-Z	-0.744823539571865
13	LAYING	fBodyGyro-std-X	-0.734657989051988
13	LAYING	fBodyGyro-std-Y	-0.650623558847401
13	LAYING	fBodyGyro-std-Z	-0.685774481529052
13	LAYING	fBodyAccMag-std	-0.665344858593272
13	LAYING	fBodyBodyAccJerkMag-std	-0.617075473106453
13	LAYING	fBodyBodyGyroMag-std	-0.691915161336391
13	LAYING	fBodyBodyGyroJerkMag-std	-0.733183567759939
14	WALKING_UPSTAIRS	tBodyAcc-mean-X	0.270184596009288
14	WALKING_UPSTAIRS	tBodyAcc-mean-Y	-0.0162548178510526
14	WALKING_UPSTAIRS	tBodyAcc-mean-Z	-0.100985935692074
14	WALKING_UPSTAIRS	tGravityAcc-mean-X	0.672081224882353
14	WALKING_UPSTAIRS	tGravityAcc-mean-Y	-0.111701388781115
14	WALKING_UPSTAIRS	tGravityAcc-mean-Z	-0.161179728291022
14	WALKING_UPSTAIRS	tBodyAccJerk-mean-X	0.0741757467665015
14	WALKING_UPSTAIRS	tBodyAccJerk-mean-Y	0.00443682723817957
14	WALKING_UPSTAIRS	tBodyAccJerk-mean-Z	-0.00253044692473994
14	WALKING_UPSTAIRS	tBodyGyro-mean-X	0.000253671358297214
14	WALKING_UPSTAIRS	tBodyGyro-mean-Y	-0.0954921154823529
14	WALKING_UPSTAIRS	tBodyGyro-mean-Z	0.0606712446996904
14	WALKING_UPSTAIRS	tBodyGyroJerk-mean-X	-0.107556127062003
14	WALKING_UPSTAIRS	tBodyGyroJerk-mean-Y	-0.0433200489340217
14	WALKING_UPSTAIRS	tBodyGyroJerk-mean-Z	-0.0450693836894427
14	WALKING_UPSTAIRS	tBodyAccMag-mean	-0.453262620331889
14	WALKING_UPSTAIRS	tGravityAccMag-mean	-0.453262620331889
14	WALKING_UPSTAIRS	tBodyAccJerkMag-mean	-0.608973420309907
14	WALKING_UPSTAIRS	tBodyGyroMag-mean	-0.416459776709257
14	WALKING_UPSTAIRS	tBodyGyroJerkMag-mean	-0.700520939854799
14	WALKING_UPSTAIRS	fBodyAcc-mean-X	-0.619513271851703
14	WALKING_UPSTAIRS	fBodyAcc-mean-Y	-0.455237617000929
14	WALKING_UPSTAIRS	fBodyAcc-mean-Z	-0.440650672343653
14	WALKING_UPSTAIRS	fBodyAccJerk-mean-X	-0.654385009392879
14	WALKING_UPSTAIRS	fBodyAccJerk-mean-Y	-0.598699531399381
14	WALKING_UPSTAIRS	fBodyAccJerk-mean-Z	-0.618712162187307
14	WALKING_UPSTAIRS	fBodyGyro-mean-X	-0.699166400749226
14	WALKING_UPSTAIRS	fBodyGyro-mean-Y	-0.50463317018839
14	WALKING_UPSTAIRS	fBodyGyro-mean-Z	-0.42391821438452
14	WALKING_UPSTAIRS	fBodyAccMag-mean	-0.490874179820433
14	WALKING_UPSTAIRS	fBodyBodyAccJerkMag-mean	-0.596896308848452
14	WALKING_UPSTAIRS	fBodyBodyGyroMag-mean	-0.543030528985449
14	WALKING_UPSTAIRS	fBodyBodyGyroJerkMag-mean	-0.717590101802972
14	WALKING_UPSTAIRS	tBodyAcc-std-X	-0.611671118216099
14	WALKING_UPSTAIRS	tBodyAcc-std-Y	-0.374730765205077
14	WALKING_UPSTAIRS	tBodyAcc-std-Z	-0.29354271467452
14	WALKING_UPSTAIRS	tGravityAcc-std-X	-0.941245714736842
14	WALKING_UPSTAIRS	tGravityAcc-std-Y	-0.942377305312693
14	WALKING_UPSTAIRS	tGravityAcc-std-Z	-0.915927846160991
14	WALKING_UPSTAIRS	tBodyAccJerk-std-X	-0.641964198633003
14	WALKING_UPSTAIRS	tBodyAccJerk-std-Y	-0.586459622773684
14	WALKING_UPSTAIRS	tBodyAccJerk-std-Z	-0.656855586102105
14	WALKING_UPSTAIRS	tBodyGyro-std-X	-0.728661379340557
14	WALKING_UPSTAIRS	tBodyGyro-std-Y	-0.398959362766099
14	WALKING_UPSTAIRS	tBodyGyro-std-Z	-0.364478192502167
14	WALKING_UPSTAIRS	tBodyGyroJerk-std-X	-0.7862917325387
14	WALKING_UPSTAIRS	tBodyGyroJerk-std-Y	-0.6979155314613
14	WALKING_UPSTAIRS	tBodyGyroJerk-std-Z	-0.638299064788854
14	WALKING_UPSTAIRS	tBodyAccMag-std	-0.474058613408978
14	WALKING_UPSTAIRS	tGravityAccMag-std	-0.474058613408978
14	WALKING_UPSTAIRS	tBodyAccJerkMag-std	-0.605144269857245
14	WALKING_UPSTAIRS	tBodyGyroMag-std	-0.471486714606811
14	WALKING_UPSTAIRS	tBodyGyroJerkMag-std	-0.727023009383901
14	WALKING_UPSTAIRS	fBodyAcc-std-X	-0.609406374110062
14	WALKING_UPSTAIRS	fBodyAcc-std-Y	-0.376829989404644
14	WALKING_UPSTAIRS	fBodyAcc-std-Z	-0.275013722171486
14	WALKING_UPSTAIRS	fBodyAccJerk-std-X	-0.661460356953251
14	WALKING_UPSTAIRS	fBodyAccJerk-std-Y	-0.60215894382322
14	WALKING_UPSTAIRS	fBodyAccJerk-std-Z	-0.694424996467802
14	WALKING_UPSTAIRS	fBodyGyro-std-X	-0.740052209854489
14	WALKING_UPSTAIRS	fBodyGyro-std-Y	-0.348864187370186
14	WALKING_UPSTAIRS	fBodyGyro-std-Z	-0.407672097170898
14	WALKING_UPSTAIRS	fBodyAccMag-std	-0.548269930770588
14	WALKING_UPSTAIRS	fBodyBodyAccJerkMag-std	-0.619215144539319
14	WALKING_UPSTAIRS	fBodyBodyGyroMag-std	-0.516930495917399
14	WALKING_UPSTAIRS	fBodyBodyGyroJerkMag-std	-0.760560087962848
15	WALKING_UPSTAIRS	tBodyAcc-mean-X	0.27821340725
15	WALKING_UPSTAIRS	tBodyAcc-mean-Y	-0.016464484771311
15	WALKING_UPSTAIRS	tBodyAcc-mean-Z	-0.112563587594512
15	WALKING_UPSTAIRS	tGravityAcc-mean-X	0.688872511512195
15	WALKING_UPSTAIRS	tGravityAcc-mean-Y	0.102660491875
15	WALKING_UPSTAIRS	tGravityAcc-mean-Z	0.0372897701757012
15	WALKING_UPSTAIRS	tBodyAccJerk-mean-X	0.0776897411304878
15	WALKING_UPSTAIRS	tBodyAccJerk-mean-Y	0.00489392052706402
15	WALKING_UPSTAIRS	tBodyAccJerk-mean-Z	-0.00440993190077744
15	WALKING_UPSTAIRS	tBodyGyro-mean-X	-0.0281278780610671
15	WALKING_UPSTAIRS	tBodyGyro-mean-Y	-0.075878845519878
15	WALKING_UPSTAIRS	tBodyGyro-mean-Z	0.0906658516
15	WALKING_UPSTAIRS	tBodyGyroJerk-mean-X	-0.0960910108539634
15	WALKING_UPSTAIRS	tBodyGyroJerk-mean-Y	-0.0441270690182012
15	WALKING_UPSTAIRS	tBodyGyroJerk-mean-Z	-0.0555645456881098
15	WALKING_UPSTAIRS	tBodyAccMag-mean	-0.527285352000488
15	WALKING_UPSTAIRS	tGravityAccMag-mean	-0.527285352000488
15	WALKING_UPSTAIRS	tBodyAccJerkMag-mean	-0.654799694757531
15	WALKING_UPSTAIRS	tBodyGyroMag-mean	-0.617721779796037
15	WALKING_UPSTAIRS	tBodyGyroJerkMag-mean	-0.805282669512195
15	WALKING_UPSTAIRS	fBodyAcc-mean-X	-0.583772317445122
15	WALKING_UPSTAIRS	fBodyAcc-mean-Y	-0.507735205778384
15	WALKING_UPSTAIRS	fBodyAcc-mean-Z	-0.741745724698171
15	WALKING_UPSTAIRS	fBodyAccJerk-mean-X	-0.643469519361585
15	WALKING_UPSTAIRS	fBodyAccJerk-mean-Y	-0.609408057377744
15	WALKING_UPSTAIRS	fBodyAccJerk-mean-Z	-0.805543465588415
15	WALKING_UPSTAIRS	fBodyGyro-mean-X	-0.664354428856402
15	WALKING_UPSTAIRS	fBodyGyro-mean-Y	-0.760711411006098
15	WALKING_UPSTAIRS	fBodyGyro-mean-Z	-0.711194539920732
15	WALKING_UPSTAIRS	fBodyAccMag-mean	-0.562948391223628
15	WALKING_UPSTAIRS	fBodyBodyAccJerkMag-mean	-0.614817605125915
15	WALKING_UPSTAIRS	fBodyBodyGyroMag-mean	-0.732394493841463
15	WALKING_UPSTAIRS	fBodyBodyGyroJerkMag-mean	-0.83680189402439
15	WALKING_UPSTAIRS	tBodyAcc-std-X	-0.556541173089329
15	WALKING_UPSTAIRS	tBodyAcc-std-Y	-0.481679537956006
15	WALKING_UPSTAIRS	tBodyAcc-std-Z	-0.705706623868902
15	WALKING_UPSTAIRS	tGravityAcc-std-X	-0.968733398628049
15	WALKING_UPSTAIRS	tGravityAcc-std-Y	-0.956369493993902
15	WALKING_UPSTAIRS	tGravityAcc-std-Z	-0.947240058048781
15	WALKING_UPSTAIRS	tBodyAccJerk-std-X	-0.624055782158537
15	WALKING_UPSTAIRS	tBodyAccJerk-std-Y	-0.594312678045091
15	WALKING_UPSTAIRS	tBodyAccJerk-std-Z	-0.825820881576219
15	WALKING_UPSTAIRS	tBodyGyro-std-X	-0.696859473045732
15	WALKING_UPSTAIRS	tBodyGyro-std-Y	-0.708779069191463
15	WALKING_UPSTAIRS	tBodyGyro-std-Z	-0.721826987530488
15	WALKING_UPSTAIRS	tBodyGyroJerk-std-X	-0.731382711036585
15	WALKING_UPSTAIRS	tBodyGyroJerk-std-Y	-0.853956592073171
15	WALKING_UPSTAIRS	tBodyGyroJerk-std-Z	-0.795626198384146
15	WALKING_UPSTAIRS	tBodyAccMag-std	-0.557147874176037
15	WALKING_UPSTAIRS	tGravityAccMag-std	-0.557147874176037
15	WALKING_UPSTAIRS	tBodyAccJerkMag-std	-0.625660376546646
15	WALKING_UPSTAIRS	tBodyGyroMag-std	-0.675336960047866
15	WALKING_UPSTAIRS	tBodyGyroJerkMag-std	-0.837120078079268
15	WALKING_UPSTAIRS	fBodyAcc-std-X	-0.547150855443902
15	WALKING_UPSTAIRS	fBodyAcc-std-Y	-0.501568435233384
15	WALKING_UPSTAIRS	fBodyAcc-std-Z	-0.711431340356707
15	WALKING_UPSTAIRS	fBodyAccJerk-std-X	-0.637655155092835
15	WALKING_UPSTAIRS	fBodyAccJerk-std-Y	-0.605854882622652
15	WALKING_UPSTAIRS	fBodyAccJerk-std-Z	-0.845111060762195
15	WALKING_UPSTAIRS	fBodyGyro-std-X	-0.709336168176829
15	WALKING_UPSTAIRS	fBodyGyro-std-Y	-0.684504735744512
15	WALKING_UPSTAIRS	fBodyGyro-std-Z	-0.751696527195122
15	WALKING_UPSTAIRS	fBodyAccMag-std	-0.623655618198171
15	WALKING_UPSTAIRS	fBodyBodyAccJerkMag-std	-0.643101167069512
15	WALKING_UPSTAIRS	fBodyBodyGyroMag-std	-0.695346839682927
15	WALKING_UPSTAIRS	fBodyBodyGyroJerkMag-std	-0.849634463841463
16	WALKING_UPSTAIRS	tBodyAcc-mean-X	0.277887440374317
16	WALKING_UPSTAIRS	tBodyAcc-mean-Y	-0.0158567888309016
16	WALKING_UPSTAIRS	tBodyAcc-mean-Z	-0.107263924445355
16	WALKING_UPSTAIRS	tGravityAcc-mean-X	0.700906130308743
16	WALKING_UPSTAIRS	tGravityAcc-mean-Y	-0.0605235993797814
16	WALKING_UPSTAIRS	tGravityAcc-mean-Z	0.0402075536234973
16	WALKING_UPSTAIRS	tBodyAccJerk-mean-X	0.0775488885374317
16	WALKING_UPSTAIRS	tBodyAccJerk-mean-Y	0.00884018328270219
16	WALKING_UPSTAIRS	tBodyAccJerk-mean-Z	-0.00143730005564208
16	WALKING_UPSTAIRS	tBodyGyro-mean-X	-0.0122341446725137
16	WALKING_UPSTAIRS	tBodyGyro-mean-Y	-0.0724444803980874
16	WALKING_UPSTAIRS	tBodyGyro-mean-Z	0.0730144651530055
16	WALKING_UPSTAIRS	tBodyGyroJerk-mean-X	-0.107361614801257
16	WALKING_UPSTAIRS	tBodyGyroJerk-mean-Y	-0.0416615668939617
16	WALKING_UPSTAIRS	tBodyGyroJerk-mean-Z	-0.0539470410873497
16	WALKING_UPSTAIRS	tBodyAccMag-mean	-0.616131116889044
16	WALKING_UPSTAIRS	tGravityAccMag-mean	-0.616131116889044
16	WALKING_UPSTAIRS	tBodyAccJerkMag-mean	-0.725246870486339
16	WALKING_UPSTAIRS	tBodyGyroMag-mean	-0.718168775628415
16	WALKING_UPSTAIRS	tBodyGyroJerkMag-mean	-0.860446372459016
16	WALKING_UPSTAIRS	fBodyAcc-mean-X	-0.700885147341803
16	WALKING_UPSTAIRS	fBodyAcc-mean-Y	-0.671572147098798
16	WALKING_UPSTAIRS	fBodyAcc-mean-Z	-0.660989948160437
16	WALKING_UPSTAIRS	fBodyAccJerk-mean-X	-0.744662041612022
16	WALKING_UPSTAIRS	fBodyAccJerk-mean-Y	-0.748627001551913
16	WALKING_UPSTAIRS	fBodyAccJerk-mean-Z	-0.752302172079235
16	WALKING_UPSTAIRS	fBodyGyro-mean-X	-0.789780147036612
16	WALKING_UPSTAIRS	fBodyGyro-mean-Y	-0.815962130027322
16	WALKING_UPSTAIRS	fBodyGyro-mean-Z	-0.756286641721311
16	WALKING_UPSTAIRS	fBodyAccMag-mean	-0.666962508246721
16	WALKING_UPSTAIRS	fBodyBodyAccJerkMag-mean	-0.713167613706148
16	WALKING_UPSTAIRS	fBodyBodyGyroMag-mean	-0.81712881920765
16	WALKING_UPSTAIRS	fBodyBodyGyroJerkMag-mean	-0.87277228273224
16	WALKING_UPSTAIRS	tBodyAcc-std-X	-0.668161498298634
16	WALKING_UPSTAIRS	tBodyAcc-std-Y	-0.649947067892896
16	WALKING_UPSTAIRS	tBodyAcc-std-Z	-0.603819902386066
16	WALKING_UPSTAIRS	tGravityAcc-std-X	-0.971156432131148
16	WALKING_UPSTAIRS	tGravityAcc-std-Y	-0.964727519945355
16	WALKING_UPSTAIRS	tGravityAcc-std-Z	-0.945294028639344
16	WALKING_UPSTAIRS	tBodyAccJerk-std-X	-0.72786174352459
16	WALKING_UPSTAIRS	tBodyAccJerk-std-Y	-0.735080198043716
16	WALKING_UPSTAIRS	tBodyAccJerk-std-Z	-0.767873049380055
16	WALKING_UPSTAIRS	tBodyGyro-std-X	-0.799534450491803
16	WALKING_UPSTAIRS	tBodyGyro-std-Y	-0.810124133715847
16	WALKING_UPSTAIRS	tBodyGyro-std-Z	-0.737629967961749
16	WALKING_UPSTAIRS	tBodyGyroJerk-std-X	-0.858298719153005
16	WALKING_UPSTAIRS	tBodyGyroJerk-std-Y	-0.86957312057377
16	WALKING_UPSTAIRS	tBodyGyroJerk-std-Z	-0.837039926065574
16	WALKING_UPSTAIRS	tBodyAccMag-std	-0.661719690491803
16	WALKING_UPSTAIRS	tGravityAccMag-std	-0.661719690491803
16	WALKING_UPSTAIRS	tBodyAccJerkMag-std	-0.719647028238525
16	WALKING_UPSTAIRS	tBodyGyroMag-std	-0.78482286579235
16	WALKING_UPSTAIRS	tBodyGyroJerkMag-std	-0.87480016568306
16	WALKING_UPSTAIRS	fBodyAcc-std-X	-0.656969045058415
16	WALKING_UPSTAIRS	fBodyAcc-std-Y	-0.661844530506831
16	WALKING_UPSTAIRS	fBodyAcc-std-Z	-0.605646725307104
16	WALKING_UPSTAIRS	fBodyAccJerk-std-X	-0.73477673661306
16	WALKING_UPSTAIRS	fBodyAccJerk-std-Y	-0.738434398105465
16	WALKING_UPSTAIRS	fBodyAccJerk-std-Z	-0.782089515344262
16	WALKING_UPSTAIRS	fBodyGyro-std-X	-0.804991831502732
16	WALKING_UPSTAIRS	fBodyGyro-std-Y	-0.809421448142077
16	WALKING_UPSTAIRS	fBodyGyro-std-Z	-0.756993640724044
16	WALKING_UPSTAIRS	fBodyAccMag-std	-0.712680990765301
16	WALKING_UPSTAIRS	fBodyBodyAccJerkMag-std	-0.729869398769672
16	WALKING_UPSTAIRS	fBodyBodyGyroMag-std	-0.802078223409836
16	WALKING_UPSTAIRS	fBodyBodyGyroJerkMag-std	-0.886533212213115
17	WALKING_DOWNSTAIRS	tBodyAcc-mean-X	0.273849441115044
17	WALKING_DOWNSTAIRS	tBodyAcc-mean-Y	-0.0175178488555457
17	WALKING_DOWNSTAIRS	tBodyAcc-mean-Z	-0.10894543593472
17	WALKING_DOWNSTAIRS	tGravityAcc-mean-X	0.681018816489676
17	WALKING_DOWNSTAIRS	tGravityAcc-mean-Y	0.00208485938053097
17	WALKING_DOWNSTAIRS	tGravityAcc-mean-Z	0.00457967780088496
17	WALKING_DOWNSTAIRS	tBodyAccJerk-mean-X	0.081880267239528
17	WALKING_DOWNSTAIRS	tBodyAccJerk-mean-Y	0.0083599305380531
17	WALKING_DOWNSTAIRS	tBodyAccJerk-mean-Z	0.00313640220584071
17	WALKING_DOWNSTAIRS	tBodyGyro-mean-X	-0.0137199915971209
17	WALKING_DOWNSTAIRS	tBodyGyro-mean-Y	-0.0841275327556873
17	WALKING_DOWNSTAIRS	tBodyGyro-mean-Z	0.0761605469356047
17	WALKING_DOWNSTAIRS	tBodyGyroJerk-mean-X	-0.108510381387316
17	WALKING_DOWNSTAIRS	tBodyGyroJerk-mean-Y	-0.0389503517365487
17	WALKING_DOWNSTAIRS	tBodyGyroJerk-mean-Z	-0.0505134530712979
17	WALKING_DOWNSTAIRS	tBodyAccMag-mean	-0.532690252939646
17	WALKING_DOWNSTAIRS	tGravityAccMag-mean	-0.532690252939646
17	WALKING_DOWNSTAIRS	tBodyAccJerkMag-mean	-0.671076885553097
17	WALKING_DOWNSTAIRS	tBodyGyroMag-mean	-0.649912792768584
17	WALKING_DOWNSTAIRS	tBodyGyroJerkMag-mean	-0.794708804985251
17	WALKING_DOWNSTAIRS	fBodyAcc-mean-X	-0.622462544449351
17	WALKING_DOWNSTAIRS	fBodyAcc-mean-Y	-0.569180425379852
17	WALKING_DOWNSTAIRS	fBodyAcc-mean-Z	-0.696059808678466
17	WALKING_DOWNSTAIRS	fBodyAccJerk-mean-X	-0.692948207482301
17	WALKING_DOWNSTAIRS	fBodyAccJerk-mean-Y	-0.669598735445428
17	WALKING_DOWNSTAIRS	fBodyAccJerk-mean-Z	-0.786440272035398
17	WALKING_DOWNSTAIRS	fBodyGyro-mean-X	-0.706700939954277
17	WALKING_DOWNSTAIRS	fBodyGyro-mean-Y	-0.75655421820059
17	WALKING_DOWNSTAIRS	fBodyGyro-mean-Z	-0.704461092123894
17	WALKING_DOWNSTAIRS	fBodyAccMag-mean	-0.616776986006785
17	WALKING_DOWNSTAIRS	fBodyBodyAccJerkMag-mean	-0.672302752918879
17	WALKING_DOWNSTAIRS	fBodyBodyGyroMag-mean	-0.750925804837758
17	WALKING_DOWNSTAIRS	fBodyBodyGyroJerkMag-mean	-0.815081807581121
17	WALKING_DOWNSTAIRS	tBodyAcc-std-X	-0.575384465440796
17	WALKING_DOWNSTAIRS	tBodyAcc-std-Y	-0.531725560539469
17	WALKING_DOWNSTAIRS	tBodyAcc-std-Z	-0.633174442559882
17	WALKING_DOWNSTAIRS	tGravityAcc-std-X	-0.969925765014749
17	WALKING_DOWNSTAIRS	tGravityAcc-std-Y	-0.956590055339233
17	WALKING_DOWNSTAIRS	tGravityAcc-std-Z	-0.946280153185841
17	WALKING_DOWNSTAIRS	tBodyAccJerk-std-X	-0.655962717654867
17	WALKING_DOWNSTAIRS	tBodyAccJerk-std-Y	-0.641279470927434
17	WALKING_DOWNSTAIRS	tBodyAccJerk-std-Z	-0.798055545516224
17	WALKING_DOWNSTAIRS	tBodyGyro-std-X	-0.739509361150443
17	WALKING_DOWNSTAIRS	tBodyGyro-std-Y	-0.746029348082596
17	WALKING_DOWNSTAIRS	tBodyGyro-std-Z	-0.697883518596755
17	WALKING_DOWNSTAIRS	tBodyGyroJerk-std-X	-0.770982322212389
17	WALKING_DOWNSTAIRS	tBodyGyroJerk-std-Y	-0.811674344749263
17	WALKING_DOWNSTAIRS	tBodyGyroJerk-std-Z	-0.792412597492625
17	WALKING_DOWNSTAIRS	tBodyAccMag-std	-0.606069140132448
17	WALKING_DOWNSTAIRS	tGravityAccMag-std	-0.606069140132448
17	WALKING_DOWNSTAIRS	tBodyAccJerkMag-std	-0.668331557015634
17	WALKING_DOWNSTAIRS	tBodyGyroMag-std	-0.730340424530973
17	WALKING_DOWNSTAIRS	tBodyGyroJerkMag-std	-0.810882493864307
17	WALKING_DOWNSTAIRS	fBodyAcc-std-X	-0.559142964689676
17	WALKING_DOWNSTAIRS	fBodyAcc-std-Y	-0.542590163514454
17	WALKING_DOWNSTAIRS	fBodyAcc-std-Z	-0.629065517609145
17	WALKING_DOWNSTAIRS	fBodyAccJerk-std-X	-0.649348718874041
17	WALKING_DOWNSTAIRS	fBodyAccJerk-std-Y	-0.635163006465487
17	WALKING_DOWNSTAIRS	fBodyAccJerk-std-Z	-0.808333054336283
17	WALKING_DOWNSTAIRS	fBodyGyro-std-X	-0.751468354340413
17	WALKING_DOWNSTAIRS	fBodyGyro-std-Y	-0.742303506283186
17	WALKING_DOWNSTAIRS	fBodyGyro-std-Z	-0.724259849884956
17	WALKING_DOWNSTAIRS	fBodyAccMag-std	-0.661980075745723
17	WALKING_DOWNSTAIRS	fBodyBodyAccJerkMag-std	-0.666929054969322
17	WALKING_DOWNSTAIRS	fBodyBodyGyroMag-std	-0.765190625132743
17	WALKING_DOWNSTAIRS	fBodyBodyGyroJerkMag-std	-0.820032370707965
17	WALKING_UPSTAIRS	tBodyAcc-mean-X	0.276134936206897
17	WALKING_UPSTAIRS	tBodyAcc-mean-Y	-0.0178192998868966
17	WALKING_UPSTAIRS	tBodyAcc-mean-Z	-0.112173902413793
17	WALKING_UPSTAIRS	tGravityAcc-mean-X	0.908399606896552
17	WALKING_UPSTAIRS	tGravityAcc-mean-Y	-0.198659870344828
17	WALKING_UPSTAIRS	tGravityAcc-mean-Z	-0.278195591724138
17	WALKING_UPSTAIRS	tBodyAccJerk-mean-X	0.0758626965517241
17	WALKING_UPSTAIRS	tBodyAccJerk-mean-Y	0.0100040808789655
17	WALKING_UPSTAIRS	tBodyAccJerk-mean-Z	-0.00236484369931035
17	WALKING_UPSTAIRS	tBodyGyro-mean-X	-0.0257577297931034
17	WALKING_UPSTAIRS	tBodyGyro-mean-Y	-0.0661512840241379
